tema,indicador,anio,sexo,disc,entidad,rango_edad,tipo_discapacidad,num,den,casos,fuente,universo,encuesta
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,30-44,Mental,0.0,461.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,30-44,Oír,233.0,247.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,30-44,Recordar o concentrarse,203.0,652.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,30-44,Ver,546.0,792.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,45-59,Bañarse o vestirse,40.0,816.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,45-59,Brazos o manos,324.0,1428.0,18.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,45-59,Caminar,993.0,3231.0,48.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,45-59,Hablar o comunicarse,0.0,756.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,45-59,Mental,0.0,1224.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,45-59,Oír,481.0,867.0,14.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,45-59,Recordar o concentrarse,457.0,1231.0,17.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,45-59,Ver,1855.0,2794.0,55.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,60+,Bañarse o vestirse,330.0,2718.0,47.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,60+,Brazos o manos,320.0,3851.0,66.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,60+,Caminar,1656.0,8932.0,143.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,60+,Hablar o comunicarse,119.0,842.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,60+,Mental,49.0,2159.0,34.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,60+,Oír,150.0,2271.0,45.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,60+,Recordar o concentrarse,249.0,2671.0,45.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Colima,60+,Ver,1167.0,5378.0,95.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,18-29,Hablar o comunicarse,264.0,367.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,18-29,Mental,921.0,1401.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,18-29,Oír,0.0,103.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,18-29,Recordar o concentrarse,0.0,591.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,18-29,Ver,1409.0,2181.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,30-44,Bañarse o vestirse,0.0,743.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,30-44,Brazos o manos,236.0,864.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,30-44,Caminar,718.0,1803.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,30-44,Hablar o comunicarse,108.0,747.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,30-44,Mental,1721.0,2504.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,30-44,Oír,294.0,1464.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,30-44,Recordar o concentrarse,456.0,977.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,30-44,Ver,2639.0,4735.0,24.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,45-59,Bañarse o vestirse,366.0,1801.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,45-59,Brazos o manos,832.0,2200.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,45-59,Caminar,2161.0,5339.0,29.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,45-59,Hablar o comunicarse,629.0,1004.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,45-59,Mental,2732.0,4884.0,24.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,45-59,Oír,606.0,1922.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,45-59,Recordar o concentrarse,1912.0,3422.0,23.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,45-59,Ver,4071.0,7779.0,39.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,60+,Bañarse o vestirse,1616.0,12383.0,60.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,60+,Brazos o manos,1562.0,12957.0,65.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,60+,Caminar,1701.0,19387.0,100.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,60+,Hablar o comunicarse,545.0,5581.0,32.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,60+,Mental,1547.0,10632.0,57.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,60+,Oír,416.0,8083.0,45.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,60+,Recordar o concentrarse,2441.0,16911.0,91.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Durango,60+,Ver,1430.0,12513.0,73.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,18-29,Bañarse o vestirse,931.0,2320.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,18-29,Brazos o manos,931.0,3217.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,18-29,Caminar,931.0,2976.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,18-29,Hablar o comunicarse,272.0,1661.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,18-29,Mental,1301.0,7474.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,18-29,Oír,0.0,302.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,18-29,Recordar o concentrarse,0.0,2091.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,18-29,Ver,4611.0,14591.0,19.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,30-44,Bañarse o vestirse,0.0,1772.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,30-44,Brazos o manos,728.0,3334.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,30-44,Caminar,4474.0,6959.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,30-44,Hablar o comunicarse,273.0,2526.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,30-44,Mental,3309.0,6510.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,30-44,Oír,1432.0,1887.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,30-44,Recordar o concentrarse,542.0,3048.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,30-44,Ver,13224.0,17600.0,18.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,45-59,Bañarse o vestirse,1068.0,3714.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,45-59,Brazos o manos,1820.0,5562.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,45-59,Caminar,4963.0,19972.0,37.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,45-59,Hablar o comunicarse,157.0,3321.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,45-59,Mental,755.0,4471.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,45-59,Oír,2679.0,8563.0,17.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,45-59,Recordar o concentrarse,2910.0,7728.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,45-59,Ver,11889.0,21096.0,37.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,60+,Bañarse o vestirse,261.0,29869.0,48.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,60+,Brazos o manos,2410.0,48223.0,85.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,60+,Caminar,6229.0,94053.0,161.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,60+,Hablar o comunicarse,0.0,13320.0,20.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,60+,Mental,1752.0,23501.0,38.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,60+,Oír,3191.0,38503.0,64.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,60+,Recordar o concentrarse,1718.0,39585.0,65.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guanajuato,60+,Ver,6127.0,67157.0,117.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,18-29,Bañarse o vestirse,0.0,1578.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,18-29,Brazos o manos,275.0,1312.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,18-29,Caminar,0.0,1481.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,18-29,Hablar o comunicarse,942.0,2111.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,18-29,Mental,1399.0,2222.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,18-29,Oír,318.0,1468.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,18-29,Recordar o concentrarse,651.0,2590.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,18-29,Ver,435.0,2995.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,30-44,Bañarse o vestirse,233.0,1477.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,30-44,Brazos o manos,1202.0,2437.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,30-44,Caminar,2225.0,3299.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,30-44,Hablar o comunicarse,1506.0,2779.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,30-44,Mental,466.0,1681.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,30-44,Oír,1678.0,2702.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,30-44,Recordar o concentrarse,1588.0,4532.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,30-44,Ver,1967.0,3865.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,45-59,Bañarse o vestirse,2092.0,4808.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,45-59,Brazos o manos,2340.0,4402.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,45-59,Caminar,5222.0,9399.0,19.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,45-59,Hablar o comunicarse,905.0,3000.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,45-59,Mental,3615.0,6262.0,14.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,45-59,Oír,1236.0,4738.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,45-59,Recordar o concentrarse,2869.0,6255.0,14.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,45-59,Ver,9227.0,11689.0,27.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,60+,Bañarse o vestirse,3465.0,18513.0,44.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,60+,Brazos o manos,1960.0,13225.0,33.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,60+,Caminar,11050.0,42983.0,106.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,60+,Hablar o comunicarse,916.0,7758.0,22.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,60+,Mental,2303.0,19687.0,49.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,60+,Oír,4317.0,14639.0,40.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,60+,Recordar o concentrarse,5349.0,25586.0,66.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Guerrero,60+,Ver,9473.0,25293.0,60.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,18-29,Caminar,0.0,352.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,18-29,Hablar o comunicarse,0.0,942.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,18-29,Mental,0.0,338.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,18-29,Oír,0.0,314.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,18-29,Recordar o concentrarse,479.0,1169.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,18-29,Ver,2243.0,3490.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,30-44,Bañarse o vestirse,0.0,2065.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,30-44,Brazos o manos,406.0,2128.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,30-44,Caminar,1700.0,4339.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,30-44,Hablar o comunicarse,0.0,3922.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,30-44,Mental,411.0,3164.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,30-44,Oír,1010.0,2111.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,30-44,Recordar o concentrarse,411.0,4084.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,30-44,Ver,4114.0,5967.0,14.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,45-59,Bañarse o vestirse,603.0,603.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,45-59,Brazos o manos,1296.0,3386.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,45-59,Caminar,6867.0,11043.0,27.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,45-59,Hablar o comunicarse,439.0,1553.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,45-59,Mental,2200.0,3656.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,45-59,Oír,3268.0,5104.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,45-59,Recordar o concentrarse,1732.0,3336.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,45-59,Ver,8829.0,15320.0,32.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,60+,Bañarse o vestirse,0.0,15574.0,34.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,60+,Brazos o manos,1836.0,20971.0,50.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,60+,Caminar,2940.0,42611.0,101.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,60+,Hablar o comunicarse,0.0,6602.0,17.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,60+,Mental,1391.0,13770.0,33.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,60+,Oír,1228.0,18176.0,45.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,60+,Recordar o concentrarse,777.0,18608.0,44.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Hidalgo,60+,Ver,9196.0,31285.0,78.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Jalisco,18-29,Bañarse o vestirse,545.0,545.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Jalisco,18-29,Brazos o manos,0.0,2650.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Jalisco,18-29,Caminar,693.0,1977.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Jalisco,18-29,Hablar o comunicarse,0.0,1358.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Jalisco,18-29,Mental,0.0,1358.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Jalisco,18-29,Oír,4548.0,6285.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Jalisco,18-29,Recordar o concentrarse,0.0,1358.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2024,Mujeres,Con discapacidad,Jalisco,18-29,Ver,1820.0,5599.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
