tema,indicador,anio,sexo,disc,entidad,rango_edad,tipo_discapacidad,num,den,casos,fuente,universo,encuesta
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,18-29,Caminar,179.0,595.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,18-29,Hablar o comunicarse,489.0,835.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,18-29,Mental,175.0,1029.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,18-29,Oír,91.0,340.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,18-29,Recordar o concentrarse,175.0,504.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,18-29,Ver,91.0,2272.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,30-44,Bañarse o vestirse,0.0,976.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,30-44,Brazos o manos,0.0,881.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,30-44,Caminar,0.0,1706.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,30-44,Hablar o comunicarse,0.0,1329.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,30-44,Mental,84.0,855.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,30-44,Oír,0.0,638.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,30-44,Recordar o concentrarse,88.0,1318.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,30-44,Ver,0.0,1722.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,45-59,Bañarse o vestirse,325.0,890.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,45-59,Brazos o manos,258.0,3437.0,21.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,45-59,Caminar,443.0,9028.0,49.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,45-59,Hablar o comunicarse,0.0,256.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,45-59,Mental,0.0,1304.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,45-59,Oír,0.0,1900.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,45-59,Recordar o concentrarse,0.0,2759.0,17.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,45-59,Ver,183.0,7077.0,43.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,60+,Bañarse o vestirse,585.0,11681.0,57.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,60+,Brazos o manos,304.0,13380.0,64.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,60+,Caminar,665.0,30752.0,163.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,60+,Hablar o comunicarse,304.0,3362.0,19.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,60+,Mental,0.0,5998.0,27.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,60+,Oír,585.0,8985.0,51.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,60+,Recordar o concentrarse,585.0,10076.0,48.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Querétaro,60+,Ver,661.0,19851.0,104.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,18-29,Bañarse o vestirse,453.0,982.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,18-29,Brazos o manos,236.0,236.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,18-29,Caminar,444.0,1288.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,18-29,Hablar o comunicarse,586.0,1115.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,18-29,Mental,822.0,1351.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,18-29,Recordar o concentrarse,586.0,1609.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,18-29,Ver,504.0,2793.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,30-44,Bañarse o vestirse,0.0,895.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,30-44,Brazos o manos,0.0,784.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,30-44,Caminar,385.0,2874.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,30-44,Hablar o comunicarse,0.0,507.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,30-44,Mental,0.0,507.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,30-44,Recordar o concentrarse,0.0,1149.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,30-44,Ver,133.0,3246.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,45-59,Bañarse o vestirse,0.0,325.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,45-59,Brazos o manos,0.0,3354.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,45-59,Caminar,151.0,7798.0,31.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,45-59,Hablar o comunicarse,136.0,742.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,45-59,Mental,0.0,641.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,45-59,Oír,243.0,4141.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,45-59,Recordar o concentrarse,243.0,2854.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,45-59,Ver,0.0,6318.0,23.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la beca de discapacidad,2020,Mujeres,Con discapacidad,Quintana Roo,60+,Bañarse o vestirse,0.0,3589.0,17.0,ENIGH (INEGI),Personas de 18 años o más,enigh
