tema,indicador,anio,sexo,disc,entidad,rango_edad,tipo_discapacidad,num,den,casos,ee,fuente,universo,encuesta
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California,45-59,Hablar o comunicarse,470.0,1968.0,6.0,0.0006421355076551,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California,45-59,Mental,1350.0,3739.0,12.0,0.1296417662235222,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California,45-59,Oír,2461.0,3091.0,10.0,0.0170812987213446,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California,45-59,Recordar o concentrarse,1147.0,2938.0,13.0,0.0310478103187045,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California,45-59,Ver,5956.0,8332.0,38.0,0.0716180533953189,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California,60+,Bañarse o vestirse,3289.0,5311.0,26.0,0.0141980918297866,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California,60+,Brazos o manos,4097.0,6451.0,33.0,0.0802691534024494,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California,60+,Caminar,18876.0,22796.0,105.0,0.0675892486345883,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California,60+,Hablar o comunicarse,134.0,1847.0,9.0,0.023540526522678,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California,60+,Mental,2928.0,4753.0,16.0,0.1107219376945591,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California,60+,Oír,5761.0,8324.0,43.0,0.0706756506806057,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California,60+,Recordar o concentrarse,3379.0,4836.0,28.0,0.1169627639331786,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California,60+,Ver,11203.0,15036.0,70.0,0.0581975084482581,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Bañarse o vestirse,0.0,22.0,1.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Brazos o manos,0.0,171.0,2.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Caminar,0.0,323.0,3.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Hablar o comunicarse,174.0,299.0,4.0,0.015570295634277,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Mental,155.0,658.0,6.0,0.0096659306547426,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Oír,174.0,559.0,6.0,0.0066820062659809,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Recordar o concentrarse,0.0,527.0,5.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Ver,308.0,982.0,10.0,0.0330786929736723,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Bañarse o vestirse,155.0,282.0,3.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Brazos o manos,196.0,227.0,4.0,0.0024064119233829,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Caminar,802.0,1171.0,17.0,0.1179209417212226,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Hablar o comunicarse,138.0,443.0,6.0,0.0014063765930017,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Mental,285.0,716.0,9.0,0.0168460637118963,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Oír,399.0,399.0,3.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Recordar o concentrarse,173.0,651.0,9.0,0.0534075533980152,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Ver,615.0,615.0,9.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Bañarse o vestirse,476.0,742.0,8.0,0.1701211850273278,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Brazos o manos,458.0,1043.0,11.0,0.0372735885394233,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Caminar,1392.0,2535.0,26.0,0.1007921837923559,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Hablar o comunicarse,227.0,486.0,5.0,0.2369047297945732,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Mental,322.0,345.0,4.0,0.0745893719806763,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Oír,465.0,1471.0,15.0,0.0811571510938625,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Recordar o concentrarse,446.0,668.0,8.0,0.0069116017194455,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Ver,1436.0,2251.0,25.0,0.0825625070077433,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,60+,Bañarse o vestirse,1269.0,2505.0,29.0,0.1034840130833645,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,60+,Brazos o manos,1249.0,1949.0,26.0,0.0858211342604049,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,60+,Caminar,4698.0,6534.0,80.0,0.0532822793008986,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,60+,Hablar o comunicarse,627.0,1044.0,15.0,0.0458239005580375,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,60+,Mental,870.0,1483.0,19.0,0.0360774443085068,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,60+,Oír,2062.0,2830.0,31.0,0.1028085781035483,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,60+,Recordar o concentrarse,1038.0,2162.0,26.0,0.1014186329894645,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Baja California Sur,60+,Ver,4205.0,5385.0,57.0,0.0577925904903088,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,18-29,Bañarse o vestirse,0.0,248.0,2.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,18-29,Brazos o manos,0.0,215.0,2.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,18-29,Caminar,222.0,867.0,7.0,0.1526282811109381,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,18-29,Hablar o comunicarse,0.0,605.0,5.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,18-29,Mental,0.0,1090.0,8.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,18-29,Oír,0.0,238.0,1.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,18-29,Recordar o concentrarse,123.0,692.0,6.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,18-29,Ver,225.0,460.0,4.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,30-44,Bañarse o vestirse,0.0,694.0,5.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,30-44,Brazos o manos,0.0,410.0,3.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,30-44,Caminar,830.0,1497.0,12.0,0.0791550458649117,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,30-44,Hablar o comunicarse,255.0,1203.0,9.0,0.005218055841575,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,30-44,Mental,114.0,1156.0,9.0,0.091545538321617,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,30-44,Oír,255.0,535.0,4.0,0.2420822779282033,ENIGH (INEGI),Personas de 18 años o más,enigh
