tema,indicador,anio,sexo,disc,entidad,rango_edad,tipo_discapacidad,num,den,casos,ee,fuente,universo,encuesta
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,30-44,Brazos o manos,0.0,410.0,3.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,30-44,Caminar,363.0,1497.0,12.0,0.0772509424761324,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,30-44,Hablar o comunicarse,114.0,1203.0,9.0,0.0970870912010902,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,30-44,Mental,228.0,1156.0,9.0,0.183091076643234,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,30-44,Oír,0.0,535.0,4.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,30-44,Recordar o concentrarse,0.0,961.0,7.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,30-44,Ver,537.0,1057.0,8.0,0.0190758900085474,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,45-59,Bañarse o vestirse,0.0,342.0,3.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,45-59,Brazos o manos,248.0,1057.0,9.0,0.0857473150923297,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,45-59,Caminar,1610.0,3217.0,28.0,0.0918617532704597,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,45-59,Hablar o comunicarse,0.0,446.0,4.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,45-59,Mental,121.0,770.0,7.0,0.0058771730793075,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,45-59,Oír,0.0,608.0,5.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,45-59,Recordar o concentrarse,226.0,331.0,3.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,45-59,Ver,1220.0,3709.0,32.0,0.0811665319174615,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,60+,Bañarse o vestirse,1389.0,3170.0,27.0,0.0887661727154665,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,60+,Brazos o manos,1219.0,2812.0,25.0,0.0654602331621693,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,60+,Caminar,3360.0,9054.0,77.0,0.050063979128899,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,60+,Hablar o comunicarse,810.0,1856.0,16.0,0.0755914975181542,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,60+,Mental,1000.0,2058.0,17.0,0.1109471830512211,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,60+,Oír,1088.0,3715.0,32.0,0.0789758323816123,ENIGH (INEGI),Personas de 18 años o más,enigh
