tema,indicador,anio,sexo,disc,entidad,rango_edad,num,den,casos,fuente,universo,encuesta
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Quintana Roo,30-44,154696.0,207884.0,847.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Quintana Roo,45-59,126995.0,171748.0,701.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Quintana Roo,60+,49914.0,76709.0,330.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,San Luis Potosí,18-29,164515.0,259621.0,820.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,San Luis Potosí,30-44,137338.0,235551.0,747.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,San Luis Potosí,45-59,121766.0,206096.0,675.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,San Luis Potosí,60+,72113.0,144471.0,482.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Sinaloa,18-29,197429.0,279831.0,1088.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Sinaloa,30-44,178681.0,271378.0,1023.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Sinaloa,45-59,154364.0,230539.0,896.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Sinaloa,60+,94682.0,174143.0,687.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Sonora,18-29,209317.0,288870.0,790.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Sonora,30-44,177463.0,259420.0,715.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Sonora,45-59,186155.0,260721.0,712.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Sonora,60+,89679.0,154494.0,449.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Tabasco,18-29,121719.0,209246.0,638.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Tabasco,30-44,114721.0,221738.0,683.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Tabasco,45-59,96474.0,185749.0,574.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Tabasco,60+,39714.0,96614.0,299.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Tamaulipas,18-29,231813.0,314352.0,643.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Tamaulipas,30-44,233016.0,314190.0,645.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Tamaulipas,45-59,176772.0,273578.0,585.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Tamaulipas,60+,109401.0,194075.0,427.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Tlaxcala,18-29,68751.0,120364.0,767.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Tlaxcala,30-44,69202.0,128516.0,815.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Tlaxcala,45-59,50628.0,93867.0,602.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Tlaxcala,60+,28081.0,56561.0,366.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Veracruz,18-29,365281.0,589500.0,660.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Veracruz,30-44,371168.0,682873.0,781.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Veracruz,45-59,346576.0,662793.0,753.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Veracruz,60+,223158.0,479972.0,552.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Yucatán,18-29,142169.0,207599.0,946.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Yucatán,30-44,157027.0,232964.0,1052.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Yucatán,45-59,117528.0,177402.0,750.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Yucatán,60+,75827.0,125060.0,531.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Zacatecas,18-29,88357.0,128900.0,710.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Zacatecas,30-44,81235.0,131374.0,712.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Zacatecas,45-59,78737.0,117490.0,653.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Hombres,Sin discapacidad,Zacatecas,60+,35671.0,67671.0,382.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Aguascalientes,18-29,3309.0,3774.0,25.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Aguascalientes,30-44,6163.0,7967.0,60.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Aguascalientes,45-59,9850.0,15301.0,101.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Aguascalientes,60+,15656.0,28062.0,198.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Baja California,18-29,6315.0,10735.0,36.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Baja California,30-44,8760.0,12809.0,48.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Baja California,45-59,17003.0,24754.0,90.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Baja California,60+,35121.0,59446.0,189.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Baja California Sur,18-29,1602.0,1769.0,18.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Baja California Sur,30-44,2141.0,3284.0,31.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Baja California Sur,45-59,4697.0,7099.0,70.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Baja California Sur,60+,7279.0,14013.0,165.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Campeche,18-29,724.0,1619.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Campeche,30-44,1058.0,2150.0,17.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Campeche,45-59,4177.0,8113.0,64.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Campeche,60+,6405.0,16017.0,137.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Chiapas,18-29,1622.0,5103.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Chiapas,30-44,4021.0,19504.0,29.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Chiapas,45-59,9678.0,39322.0,55.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Chiapas,60+,25113.0,97648.0,148.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Chihuahua,18-29,7471.0,9525.0,32.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Chihuahua,30-44,7399.0,10848.0,41.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Chihuahua,45-59,16245.0,24321.0,91.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Chihuahua,60+,34431.0,65565.0,260.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Ciudad de México,18-29,13811.0,15131.0,19.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Ciudad de México,30-44,18020.0,27287.0,28.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Ciudad de México,45-59,46122.0,61861.0,56.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Ciudad de México,60+,164326.0,243753.0,194.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Coahuila,18-29,4473.0,6036.0,27.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Coahuila,30-44,5243.0,8082.0,42.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Coahuila,45-59,16352.0,25700.0,121.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Coahuila,60+,32458.0,57765.0,281.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Colima,18-29,382.0,560.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Colima,30-44,1802.0,3047.0,37.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Colima,45-59,3195.0,5631.0,87.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Colima,60+,7898.0,14103.0,223.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Durango,18-29,1864.0,5340.0,26.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Durango,30-44,4251.0,6312.0,30.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Durango,45-59,10062.0,19256.0,101.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Durango,60+,18751.0,40754.0,218.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Guanajuato,18-29,5298.0,10633.0,21.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Guanajuato,30-44,8058.0,15514.0,35.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Guanajuato,45-59,25874.0,50338.0,90.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Guanajuato,60+,57010.0,121634.0,233.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Guerrero,18-29,5747.0,12985.0,31.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Guerrero,30-44,5579.0,20007.0,49.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Guerrero,45-59,11958.0,31078.0,78.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Guerrero,60+,31292.0,101164.0,255.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Hidalgo,18-29,7110.0,9019.0,22.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Hidalgo,30-44,4836.0,11967.0,28.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Hidalgo,45-59,14433.0,27880.0,59.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Hidalgo,60+,28660.0,74541.0,178.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Jalisco,18-29,9720.0,14680.0,16.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Jalisco,30-44,19736.0,27200.0,32.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Jalisco,45-59,33765.0,57338.0,61.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Jalisco,60+,113767.0,184730.0,217.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Michoacán,18-29,4147.0,12407.0,20.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Michoacán,30-44,6384.0,17929.0,28.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Michoacán,45-59,21272.0,46420.0,72.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Michoacán,60+,63922.0,140966.0,226.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Morelos,18-29,2601.0,4617.0,19.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Morelos,30-44,4414.0,7207.0,33.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Morelos,45-59,11231.0,16060.0,67.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Morelos,60+,31667.0,51990.0,217.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,México,18-29,31230.0,46836.0,35.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,México,30-44,27057.0,43148.0,39.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,México,45-59,74504.0,142579.0,97.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,México,60+,161337.0,309906.0,221.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Nayarit,18-29,1123.0,1755.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Nayarit,30-44,2113.0,4251.0,23.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Nayarit,45-59,5705.0,11266.0,63.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Nayarit,60+,10673.0,25241.0,148.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Nuevo León,18-29,5096.0,9861.0,29.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Nuevo León,30-44,8542.0,11786.0,29.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Nuevo León,45-59,29591.0,44811.0,87.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Nuevo León,60+,73869.0,114505.0,261.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Oaxaca,18-29,2995.0,9112.0,19.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Oaxaca,30-44,7174.0,17286.0,39.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Oaxaca,45-59,12861.0,35436.0,79.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Oaxaca,60+,38980.0,119338.0,271.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Puebla,18-29,4324.0,10227.0,14.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Puebla,30-44,15093.0,30438.0,35.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Puebla,45-59,28369.0,50285.0,61.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Puebla,60+,50465.0,128046.0,166.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Querétaro,18-29,3482.0,5438.0,30.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Querétaro,30-44,5207.0,9336.0,50.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Querétaro,45-59,11752.0,17338.0,89.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Querétaro,60+,25634.0,43406.0,249.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Quintana Roo,18-29,909.0,1162.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Quintana Roo,30-44,3285.0,5509.0,21.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Quintana Roo,45-59,10099.0,14944.0,60.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Quintana Roo,60+,15210.0,25354.0,106.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,San Luis Potosí,18-29,3592.0,5676.0,20.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,San Luis Potosí,30-44,4100.0,8557.0,30.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,San Luis Potosí,45-59,13207.0,23821.0,79.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,San Luis Potosí,60+,28669.0,67027.0,229.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Sinaloa,18-29,3878.0,5806.0,22.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Sinaloa,30-44,3968.0,7973.0,29.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Sinaloa,45-59,14663.0,28545.0,105.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Sinaloa,60+,33408.0,67559.0,273.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Sonora,18-29,4739.0,6461.0,16.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Sonora,30-44,6564.0,10108.0,25.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Sonora,45-59,18482.0,26554.0,69.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Sonora,60+,33971.0,68510.0,198.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Tabasco,18-29,4608.0,7104.0,22.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Tabasco,30-44,4398.0,8289.0,26.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Tabasco,45-59,11018.0,26902.0,84.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Tabasco,60+,19862.0,50053.0,156.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Tamaulipas,18-29,4987.0,6688.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Tamaulipas,30-44,1785.0,4572.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Tamaulipas,45-59,13900.0,27823.0,59.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Tamaulipas,60+,30568.0,69337.0,155.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Tlaxcala,18-29,992.0,2119.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Tlaxcala,30-44,2114.0,3799.0,26.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Tlaxcala,45-59,3033.0,6459.0,41.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Tlaxcala,60+,8979.0,20050.0,130.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Veracruz,18-29,7854.0,18636.0,21.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Veracruz,30-44,15980.0,29461.0,35.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Veracruz,45-59,38900.0,78563.0,88.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Veracruz,60+,78558.0,194266.0,227.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Yucatán,18-29,3338.0,5006.0,21.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Yucatán,30-44,5424.0,9588.0,45.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Yucatán,45-59,9787.0,23432.0,104.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Yucatán,60+,28055.0,53693.0,232.0,ENIGH (INEGI),Personas de 18 años o más,enigh
