tema,indicador,anio,sexo,disc,entidad,rango_edad,num,den,casos,ee,fuente,universo,encuesta
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Tlaxcala,60+,1044.0,11754.0,97.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Veracruz,18-29,3569.0,12353.0,3.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Veracruz,30-44,4662.0,7117.0,6.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Veracruz,45-59,2168.0,18178.0,7.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Veracruz,60+,23225.0,80623.0,56.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Yucatán,18-29,2999.0,3626.0,3.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Yucatán,30-44,2368.0,5350.0,6.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Yucatán,45-59,2426.0,3835.0,5.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Yucatán,60+,13278.0,35994.0,55.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Zacatecas,18-29,1126.0,1240.0,4.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Zacatecas,30-44,910.0,1832.0,5.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Zacatecas,45-59,0.0,3102.0,5.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Zacatecas,60+,4708.0,22859.0,56.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
